Time(s),VFRP,VFRP,VNMO,IGNTN,VOPB,VNND,VNNP,VXND,VNMF,VOND,VFTV,VOTV,VOTF,VPTE,VNTB,VXND,VNTO
2.656654119491577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.6914329528808594,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.999659299850464,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.1512701511383057,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.343421697616577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.6183440685272217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.6886627674102783,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.034966230392456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.071066379547119,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.378747940063477,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.530141353607178,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.724353313446045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.9909703731536865,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.07084059715271,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.415217876434326,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.448002576828003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.76459264755249,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.907606363296509,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.105458974838257,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.371329069137573,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.450255632400513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.797967195510864,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.827225685119629,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.142124652862549,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.286026239395142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.4879631996154785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.748147010803223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.832585573196411,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.176834344863892,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.20501708984375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.523051261901855,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.664599180221558,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.869226217269897,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.123578071594238,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.213291645050049,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.56010913848877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.584796667098999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.904953718185425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.042396783828735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.249385118484497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.501047134399414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.596058130264282,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.944592237472534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.961538553237915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.286333322525024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.420101642608643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.630539655685425,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.879546165466309,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.976825952529907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.322000980377197,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.33910870552063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.667544841766357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.798682928085327,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.014405488967896,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.257136106491089,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.35853123664856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.703133344650269,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.716891288757324,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.047858715057373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.175708055496216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.39393949508667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.636077165603638,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.739234209060669,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.085736989974976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.094842433929443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.430091381072998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.554720163345337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.775662660598755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.014480590820312,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.12101912498474,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.464414358139038,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.473640203475952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.81064248085022,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16.932192087173462,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.1554696559906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.3917453289032,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.502212047576904,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.795023202896118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.847864151000977,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.8488826751709,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.849944829940796,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.85105037689209,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.85171675682068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.85212540626526,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.853020668029785,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.85341215133667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.853832483291626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.854480028152466,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.855175971984863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.855884552001953,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.856455326080322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.85685658454895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.857431650161743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.857988595962524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.858367204666138,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.858820915222168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.859212398529053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.85978126525879,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.860353231430054,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.860970735549927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.861711263656616,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.862147331237793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.862552881240845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.863476037979126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.86440682411194,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.865188121795654,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.865983486175537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.866710662841797,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.867323398590088,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.867937088012695,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.86852765083313,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.869176864624023,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.869828701019287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.87044596672058,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.87110209465027,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.871726512908936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.87231945991516,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.87293004989624,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.87352728843689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
