Timestamp (ms),TNSY_raw,TNSY_value,TNSY_offset
5.811655044555664,726,726,0
5.815190553665161,99,99,0
5.816194772720337,69,69,0
5.817209959030151,66,66,0
5.819585561752319,69,69,0
5.820586919784546,129,129,0
5.8227832317352295,336,336,0
5.823801755905151,430,430,0
5.824800968170166,535,535,0
5.827212572097778,418,418,0
5.829212427139282,368,368,0
5.831207513809204,968,968,0
5.833221912384033,987,987,0
5.835545063018799,991,991,0
5.837539911270142,991,991,0
5.838545560836792,976,976,0
5.840701341629028,937,937,0
5.84315037727356,99,99,0
5.854972839355469,62,62,0
5.856969833374023,65,65,0
5.8592307567596436,69,69,0
5.861225605010986,106,106,0
5.863227844238281,357,357,0
5.865249872207642,437,437,0
5.8672449588775635,505,505,0
5.8684303760528564,468,468,0
5.869690418243408,405,405,0
5.870711326599121,813,813,0
5.870711326599121,986,986,0
5.871708869934082,995,995,0
5.873711585998535,995,995,0
5.875719308853149,978,978,0
5.877711772918701,964,964,0
5.879708766937256,213,213,0
5.881714344024658,70,70,0
5.884716987609863,71,71,0
5.886711835861206,71,71,0
5.8887107372283936,71,71,0
5.8897106647491455,255,255,0
5.891945838928223,375,375,0
5.893940687179565,468,468,0
5.895369291305542,479,479,0
5.89639139175415,411,411,0
5.899415493011475,584,584,0
5.9014105796813965,986,986,0
5.903416633605957,985,985,0
5.905520677566528,994,994,0
5.907583236694336,984,984,0
5.9095799922943115,972,972,0
5.911920785903931,491,491,0
5.91344690322876,85,85,0
5.915475845336914,73,73,0
5.917483329772949,68,68,0
5.918471336364746,70,70,0
5.919672966003418,158,158,0
5.921712636947632,302,302,0
5.923702001571655,441,441,0
5.924699783325195,484,484,0
5.927700042724609,421,421,0
5.928702116012573,409,409,0
5.929701089859009,970,970,0
5.9307146072387695,984,984,0
5.932026147842407,993,993,0
5.933032512664795,979,979,0
5.933032512664795,972,972,0
5.9340550899505615,757,757,0
5.935041189193726,95,95,0
5.935041189193726,66,66,0
5.936430931091309,68,68,0
5.936430931091309,67,67,0
5.937447786331177,127,127,0
5.938451766967773,347,347,0
5.938451766967773,432,432,0
5.939446210861206,529,529,0
5.941444635391235,435,435,0
5.942460775375366,374,374,0
5.943451404571533,967,967,0
5.944450616836548,985,985,0
5.945451974868774,988,988,0
5.946481227874756,991,991,0
5.947453737258911,978,978,0
5.948469638824463,946,946,0
5.949463605880737,102,102,0
5.951447486877441,65,65,0
5.952449321746826,68,68,0
5.953463077545166,69,69,0
5.954453229904175,100,100,0
5.955447196960449,354,354,0
5.956448793411255,429,429,0
5.957445383071899,499,499,0
5.958451509475708,464,464,0
5.959450721740723,393,393,0
5.960447788238525,784,784,0
5.96145224571228,985,985,0
5.962931394577026,998,998,0
5.964947462081909,992,992,0
5.965943336486816,983,983,0
5.96696138381958,964,964,0
5.967962265014648,239,239,0
5.968948125839233,73,73,0
5.969953775405884,69,69,0
5.970949649810791,70,70,0
5.9732935428619385,68,68,0
5.9732935428619385,236,236,0
5.97428822517395,359,359,0
5.9752960205078125,464,464,0
5.977295160293579,478,478,0
5.9782938957214355,412,412,0
5.9782938957214355,560,560,0
5.979295492172241,983,983,0
5.980416536331177,987,987,0
5.9814300537109375,995,995,0
5.98289942741394,987,987,0
5.98289942741394,972,972,0
5.984189748764038,512,512,0
5.985217571258545,96,96,0
5.985217571258545,72,72,0
5.986557245254517,66,66,0
5.986557245254517,71,71,0
5.987588167190552,153,153,0
5.9885735511779785,307,307,0
5.9885735511779785,442,442,0
5.9885735511779785,491,491,0
5.9900524616241455,419,419,0
5.9900524616241455,399,399,0
5.99117112159729,971,971,0
5.99219274520874,985,985,0
5.99321174621582,994,994,0
5.994184494018555,981,981,0
5.995191335678101,974,974,0
5.996184349060059,791,791,0
5.997190475463867,97,97,0
5.997190475463867,66,66,0
5.99819016456604,69,69,0
5.999204397201538,68,68,0
6.000204801559448,121,121,0
6.002203702926636,355,355,0
6.00320291519165,427,427,0
6.004201889038086,516,516,0
6.005202770233154,434,434,0
6.006202459335327,380,380,0
6.007203578948975,968,968,0
6.007203578948975,986,986,0
6.0082032680511475,993,993,0
6.009203672409058,994,994,0
6.010203123092651,978,978,0
6.011203765869141,944,944,0
6.012211799621582,93,93,0
6.0137248039245605,67,67,0
6.014737367630005,67,67,0
6.015745639801025,70,70,0
6.016742706298828,97,97,0
6.017737627029419,354,354,0
6.0187366008758545,434,434,0
6.01973557472229,501,501,0
6.0207436084747314,479,479,0
6.021747350692749,407,407,0
6.0227367877960205,760,760,0
6.023738145828247,987,987,0
6.024737358093262,991,991,0
6.025741100311279,997,997,0
6.026742696762085,979,979,0
6.027743816375732,967,967,0
6.028741121292114,284,284,0
6.0297369956970215,75,75,0
6.030736684799194,71,71,0
6.032741546630859,71,71,0
6.033742666244507,72,72,0
6.034747123718262,209,209,0
6.034747123718262,340,340,0
6.035736083984375,448,448,0
6.036743879318237,470,470,0
6.03774619102478,419,419,0
6.038739204406738,538,538,0
6.04017186164856,983,983,0
6.04017186164856,986,986,0
6.042183876037598,995,995,0
6.043198347091675,986,986,0
6.043198347091675,973,973,0
6.044566869735718,535,535,0
6.045604944229126,93,93,0
6.0469160079956055,73,73,0
6.0479536056518555,71,71,0
6.050170421600342,70,70,0
6.051170110702515,152,152,0
6.052178859710693,304,304,0
6.0531840324401855,445,445,0
6.0541839599609375,491,491,0
6.05517578125,423,423,0
6.056170701980591,385,385,0
6.057196855545044,972,972,0
6.05820631980896,984,984,0
6.059237957000732,991,991,0
6.0603413581848145,983,983,0
6.061356067657471,976,976,0
6.062356948852539,831,831,0
6.063357591629028,96,96,0
6.06435751914978,66,66,0
6.0663487911224365,68,68,0
6.0663487911224365,67,67,0
6.067356109619141,122,122,0
6.0683557987213135,367,367,0
6.069352865219116,427,427,0
6.070674896240234,498,498,0
