Timestamp (ms),TNSY_raw,TNSY_value,TNSY_offset
6.336793899536133,515,515,0
6.338792562484741,554,554,0
6.339771270751953,579,579,0
6.340772390365601,589,589,0
6.341771602630615,591,591,0
6.34277606010437,590,590,0
6.343772649765015,586,586,0
6.344772815704346,595,595,0
6.34678316116333,658,658,0
6.347782373428345,686,686,0
6.348796606063843,696,696,0
6.349781036376953,680,680,0
6.350783586502075,641,641,0
6.3517961502075195,587,587,0
6.353781700134277,541,541,0
6.355096817016602,487,487,0
6.3561177253723145,507,507,0
6.357116222381592,549,549,0
6.359116315841675,575,575,0
6.360120534896851,590,590,0
6.3611204624176025,597,597,0
6.362639427185059,596,596,0
6.3636634349823,591,591,0
6.36466646194458,587,587,0
6.3656628131866455,636,636,0
6.366661548614502,675,675,0
6.367668151855469,691,691,0
6.368667125701904,680,680,0
6.370662689208984,661,661,0
6.370662689208984,601,601,0
6.37203049659729,553,553,0
6.373055458068848,497,497,0
6.374091386795044,495,495,0
6.3750855922698975,540,540,0
6.377089500427246,571,571,0
6.37808895111084,591,591,0
6.379083871841431,599,599,0
6.380091667175293,599,599,0
6.382094621658325,589,589,0
6.383086919784546,589,589,0
6.38508415222168,620,620,0
6.386089086532593,675,675,0
6.388087034225464,692,692,0
6.388087034225464,685,685,0
6.3890862464904785,669,669,0
6.390084981918335,614,614,0
6.391087055206299,560,560,0
6.392085552215576,510,510,0
6.392085552215576,484,484,0
6.393085718154907,529,529,0
6.395089626312256,564,564,0
6.397091865539551,584,584,0
6.398080110549927,596,596,0
6.399085283279419,599,599,0
6.400083780288696,597,597,0
6.402093887329102,596,596,0
6.403081178665161,609,609,0
6.404084205627441,669,669,0
6.404084205627441,690,690,0
6.405085802078247,691,691,0
6.406083345413208,675,675,0
6.406083345413208,628,628,0
6.4070820808410645,569,569,0
6.408090114593506,523,523,0
6.409090042114258,477,477,0
6.410099029541016,511,511,0
6.411439418792725,553,553,0
6.412449359893799,578,578,0
6.412449359893799,589,589,0
6.41344952583313,591,591,0
6.414485216140747,589,589,0
6.4155004024505615,587,587,0
6.416510820388794,591,591,0
6.417508125305176,649,649,0
6.4185099601745605,683,683,0
6.419508695602417,692,692,0
6.420507907867432,678,678,0
6.420507907867432,641,641,0
6.422014236450195,586,586,0
6.423035144805908,540,540,0
6.425034046173096,486,486,0
6.426043510437012,507,507,0
6.427388429641724,549,549,0
6.428414583206177,576,576,0
6.429421424865723,591,591,0
6.431413650512695,597,597,0
6.432413101196289,598,598,0
6.433428049087524,597,597,0
6.434423208236694,589,589,0
6.435424566268921,636,636,0
6.4364235401153564,675,675,0
6.437418699264526,691,691,0
6.438421249389648,679,679,0
6.4404120445251465,664,664,0
6.441416025161743,603,603,0
6.442425489425659,552,552,0
6.4434168338775635,498,498,0
6.4434168338775635,492,492,0
6.444413423538208,538,538,0
6.446399688720703,571,571,0
6.447401523590088,590,590,0
6.448412895202637,599,599,0
6.449414968490601,598,598,0
6.451416015625,597,597,0
6.4524147510528564,595,595,0
6.45341682434082,622,622,0
6.45442533493042,675,675,0
6.455416679382324,691,691,0
6.4564125537872314,685,685,0
6.457433223724365,669,669,0
6.458420038223267,616,616,0
6.459422826766968,561,561,0
6.460424900054932,513,513,0
6.4614245891571045,482,482,0
6.462944984436035,526,526,0
6.463975191116333,563,563,0
6.464974403381348,585,585,0
6.465967893600464,598,598,0
6.467970609664917,599,599,0
6.468971490859985,598,598,0
6.469966411590576,596,596,0
6.470968961715698,607,607,0
6.471968173980713,669,669,0
6.4729673862457275,690,690,0
6.474965810775757,693,693,0
6.475966930389404,676,676,0
6.476966142654419,628,628,0
6.477976083755493,570,570,0
6.477976083755493,527,527,0
6.479972839355469,483,483,0
6.480969429016113,514,514,0
6.481971502304077,554,554,0
6.483971834182739,578,578,0
6.484971523284912,591,591,0
6.485975027084351,592,592,0
6.486968755722046,590,590,0
6.487971067428589,587,587,0
6.488990545272827,590,590,0
6.490957498550415,649,649,0
6.491960048675537,683,683,0
6.492976903915405,692,692,0
6.493961811065674,679,679,0
6.494974136352539,640,640,0
6.496960401535034,585,585,0
6.497959852218628,539,539,0
6.498960018157959,487,487,0
6.499972105026245,505,505,0
6.50096583366394,547,547,0
6.501964569091797,574,574,0
6.502967357635498,591,591,0
6.5039660930633545,595,595,0
6.504970073699951,599,599,0
6.506967782974243,598,598,0
6.507978677749634,591,591,0
6.508965969085693,635,635,0
6.510977745056152,676,676,0
6.511976957321167,691,691,0
6.512966156005859,682,682,0
6.514967441558838,663,663,0
6.515965938568115,604,604,0
6.51796817779541,553,553,0
6.518967628479004,499,499,0
6.519963264465332,492,492,0
6.52097225189209,535,535,0
6.521966457366943,567,567,0
6.521966457366943,579,579,0
6.521966457366943,590,590,0
6.524147272109985,594,594,0
6.5251545906066895,592,592,0
6.526155471801758,587,587,0
6.5276079177856445,615,615,0
6.529642105102539,672,672,0
6.530628442764282,691,691,0
6.531623125076294,686,686,0
6.531623125076294,669,669,0
6.533016920089722,615,615,0
6.535041570663452,561,561,0
6.536037445068359,512,512,0
6.537035703659058,478,478,0
6.538493633270264,521,521,0
6.541509628295898,562,562,0
6.5425121784210205,583,583,0
6.543516635894775,597,597,0
6.544508695602417,600,600,0
6.545511722564697,597,597,0
6.546510219573975,595,595,0
6.547508001327515,609,609,0
6.548526048660278,668,668,0
6.549670219421387,690,690,0
6.550780296325684,693,693,0
6.5517847537994385,676,676,0
6.55278468132019,629,629,0
6.553785562515259,572,572,0
6.5547871589660645,527,527,0
6.555786848068237,476,476,0
6.55678653717041,514,514,0
6.5577850341796875,554,554,0
6.558789253234863,578,578,0
6.559794187545776,590,590,0
6.560798406600952,596,596,0
6.562317371368408,595,595,0
6.564343690872192,590,590,0
6.56634259223938,595,595,0
6.5673418045043945,656,656,0
6.568343162536621,689,689,0
6.569337844848633,694,694,0
6.5703418254852295,679,679,0
6.571332216262817,647,647,0
6.572330951690674,589,589,0
6.573331117630005,544,544,0
6.57433009147644,490,490,0
6.5753374099731445,506,506,0
6.576339483261108,546,546,0
6.577350616455078,576,576,0
6.578348398208618,590,590,0
6.580344200134277,598,598,0
6.581338882446289,598,598,0
6.5823445320129395,596,596,0
6.583345174789429,589,589,0
6.583345174789429,634,634,0
6.584343433380127,677,677,0
6.585333347320557,691,691,0
6.586332559585571,681,681,0
6.587331771850586,661,661,0
6.588335275650024,606,606,0
6.588335275650024,555,555,0
6.589506149291992,500,500,0
6.590533494949341,492,492,0
6.591535806655884,538,538,0
6.593533515930176,571,571,0
6.5945329666137695,589,589,0
6.595542669296265,597,597,0
6.596538066864014,599,599,0
6.597535848617554,597,597,0
6.598533630371094,591,591,0
6.600528240203857,616,616,0
6.600528240203857,674,674,0
6.600528240203857,692,692,0
6.601524591445923,687,687,0
6.601524591445923,671,671,0
6.602525472640991,618,618,0
6.602525472640991,560,560,0
6.602525472640991,513,513,0
6.603529691696167,482,482,0
6.603529691696167,524,524,0
6.604598522186279,562,562,0
6.604598522186279,584,584,0
6.605619192123413,598,598,0
6.605619192123413,599,599,0
6.606616020202637,597,597,0
6.606616020202637,596,596,0
6.607618570327759,607,607,0
6.609626054763794,664,664,0
6.610629081726074,692,692,0
6.611630439758301,694,694,0
6.61462664604187,677,677,0
6.615627765655518,631,631,0
6.6166205406188965,572,572,0
6.6186182498931885,530,530,0
6.621608018875122,482,482,0
6.6236042976379395,513,513,0
6.625603914260864,554,554,0
6.628619194030762,578,578,0
6.630605459213257,595,595,0
6.632634401321411,599,599,0
6.63561224937439,599,599,0
6.637654542922974,595,595,0
6.639638900756836,597,597,0
6.641626834869385,658,658,0
6.644625663757324,690,690,0
6.646605014801025,694,694,0
6.648610830307007,683,683,0
6.650630712509155,650,650,0
6.652619361877441,596,596,0
6.655632019042969,547,547,0
6.657628774642944,490,490,0
6.659625291824341,506,506,0
6.662629842758179,548,548,0
6.664207458496094,575,575,0
6.666208982467651,590,590,0
6.667206764221191,599,599,0
6.669206857681274,598,598,0
6.670207738876343,596,596,0
6.67220139503479,589,589,0
6.674196004867554,631,631,0
6.675204277038574,673,673,0
6.6772050857543945,692,692,0
6.6782050132751465,682,682,0
6.679205656051636,665,665,0
6.68120551109314,605,605,0
6.682194232940674,555,555,0
6.684196949005127,499,499,0
6.686193466186523,490,490,0
6.687192916870117,533,533,0
6.688204526901245,566,566,0
6.688204526901245,585,585,0
6.68918514251709,595,595,0
6.69043755531311,597,597,0
6.691454648971558,596,596,0
6.692462921142578,588,588,0
6.693461179733276,614,614,0
6.694465398788452,673,673,0
6.6964685916900635,691,691,0
6.697463512420654,687,687,0
6.697463512420654,671,671,0
6.698471784591675,618,618,0
6.699462890625,562,562,0
6.700458765029907,514,514,0
6.701458692550659,479,479,0
