Timestamp (ms),TNSY_raw,TNSY_value,TNSY_offset
6.829020261764526,520,520,0
6.8300254344940186,554,554,0
6.832035303115845,576,576,0
6.8330323696136475,589,589,0
6.8340208530426025,596,596,0
6.835019588470459,596,596,0
6.836025953292847,595,595,0
6.837031841278076,590,590,0
6.837031841278076,616,616,0
6.838024854660034,657,657,0
6.840019941329956,672,672,0
6.841022729873657,668,668,0
6.842021703720093,656,656,0
6.8430280685424805,613,613,0
6.8430280685424805,571,571,0
6.844029426574707,533,533,0
6.84502911567688,513,513,0
6.847028970718384,547,547,0
6.8645923137664795,572,572,0
6.865586042404175,588,588,0
6.867583513259888,598,598,0
6.868583679199219,597,597,0
6.869862079620361,598,598,0
6.870882987976074,596,596,0
6.872881650924683,606,606,0
6.872881650924683,655,655,0
6.875959396362305,672,672,0
6.877541542053223,673,673,0
6.878960609436035,661,661,0
6.881161451339722,624,624,0
6.882185459136963,578,578,0
6.8831822872161865,542,542,0
6.884178638458252,509,509,0
6.884178638458252,538,538,0
6.885277032852173,566,566,0
6.886294841766357,584,584,0
6.887296199798584,595,595,0
6.887296199798584,597,597,0
6.888747930526733,598,598,0
6.889768362045288,596,596,0
6.891770362854004,600,600,0
6.891770362854004,637,637,0
6.8927693367004395,658,658,0
6.8927693367004395,670,670,0
6.893940448760986,661,661,0
6.893940448760986,631,631,0
6.89647102355957,586,586,0
6.8974950313568115,551,551,0
6.898707628250122,510,510,0
6.899973392486572,528,528,0
6.900996685028076,557,557,0
6.902000665664673,578,578,0
6.903262138366699,590,590,0
6.904659271240234,596,596,0
6.904659271240234,596,596,0
6.90614128112793,595,595,0
6.907224178314209,588,588,0
6.90924334526062,627,627,0
6.9103920459747314,657,657,0
6.9103920459747314,672,672,0
6.911861181259155,665,665,0
6.91288161277771,647,647,0
6.91388201713562,602,602,0
6.91388201713562,562,562,0
6.915332317352295,517,517,0
6.915332317352295,520,520,0
6.916565179824829,554,554,0
6.918015718460083,576,576,0
6.918015718460083,590,590,0
6.919033527374268,598,598,0
6.920032024383545,599,599,0
6.921084642410278,598,598,0
6.922102689743042,596,596,0
6.9231040477752686,618,618,0
6.924105882644653,658,658,0
6.9256181716918945,672,672,0
6.927637577056885,668,668,0
6.928636789321899,658,658,0
6.930005311965942,615,615,0
6.931068420410156,571,571,0
6.931068420410156,533,533,0
6.932521820068359,513,513,0
6.933539628982544,547,547,0
6.934748649597168,573,573,0
6.935750484466553,590,590,0
6.936750173568726,596,596,0
6.937748432159424,598,598,0
6.93874979019165,596,596,0
6.940749406814575,595,595,0
6.9417500495910645,606,606,0
6.9417500495910645,654,654,0
6.9427490234375,671,671,0
6.9437479972839355,672,672,0
6.944751024246216,663,663,0
6.944751024246216,624,624,0
6.946150064468384,578,578,0
6.947210788726807,542,542,0
6.949225425720215,509,509,0
6.951169490814209,538,538,0
6.951169490814209,564,564,0
6.95248818397522,581,581,0
6.954509735107422,589,589,0
6.95550799369812,590,590,0
6.956507682800293,590,590,0
6.9575090408325195,587,587,0
6.9585041999816895,590,590,0
6.959505319595337,632,632,0
6.960504055023193,656,656,0
6.962510824203491,669,669,0
6.96350884437561,661,661,0
6.9645068645477295,631,631,0
6.966510534286499,587,587,0
6.967512845993042,551,551,0
6.96876072883606,511,511,0
6.969780921936035,527,527,0
6.970785140991211,559,559,0
6.971780061721802,579,579,0
6.972782135009766,589,589,0
6.973783016204834,596,596,0
6.974777460098267,596,596,0
6.975775957107544,591,591,0
6.977227210998535,587,587,0
6.977227210998535,625,625,0
6.978247165679932,657,657,0
6.979253530502319,671,671,0
6.980294466018677,665,665,0
6.981254816055298,647,647,0
6.981254816055298,603,603,0
6.983107089996338,562,562,0
6.9841203689575195,518,518,0
6.9851391315460205,517,517,0
6.986138582229614,551,551,0
6.987141132354736,574,574,0
6.988136529922485,589,589,0
6.988136529922485,596,596,0
6.989487171173096,596,596,0
6.990504503250122,596,596,0
6.991769552230835,589,589,0
6.99299693107605,612,612,0
6.994020223617554,656,656,0
6.994020223617554,672,672,0
6.995490074157715,669,669,0
6.996533632278442,659,659,0
6.997553110122681,616,616,0
6.997553110122681,573,573,0
6.998551845550537,537,537,0
6.999551296234131,514,514,0
7.000553369522095,547,547,0
7.002552270889282,572,572,0
7.003551483154297,589,589,0
7.004551887512207,598,598,0
7.004551887512207,599,599,0
7.005552053451538,598,598,0
7.006559610366821,596,596,0
7.008552312850952,606,606,0
7.008552312850952,649,649,0
7.010566711425781,668,668,0
7.011580944061279,672,672,0
7.011580944061279,661,661,0
7.012566566467285,625,625,0
7.013571262359619,577,577,0
7.0145790576934814,541,541,0
7.016567230224609,509,509,0
7.0175652503967285,534,534,0
7.018566131591797,562,562,0
7.019762754440308,580,580,0
7.019762754440308,589,589,0
7.021683931350708,594,594,0
7.022704601287842,595,595,0
7.023710012435913,595,595,0
7.023710012435913,599,599,0
7.025740385055542,635,635,0
7.0269975662231445,661,661,0
7.0269975662231445,671,671,0
7.028016090393066,662,662,0
7.029016017913818,631,631,0
7.0314881801605225,587,587,0
7.032486438751221,551,551,0
7.033816337585449,511,511,0
7.035116910934448,528,528,0
7.036147832870483,558,558,0
7.037144899368286,578,578,0
7.03814697265625,590,590,0
7.040137052536011,595,595,0
7.041136980056763,596,596,0
7.042138338088989,591,591,0
