Time(ms),MoTE,Pin,State,P&ID
39.78204703330994,3,22,False,NULL
39.96215605735779,3,22,False,NULL
40.76926851272583,3,22,False,NULL
49.78307580947876,3,22,True,NULL
49.963144302368164,3,22,True,NULL
50.77014875411987,3,22,True,NULL
