Time(s)
1520.4491634368896,True
1520.4494755268097,True
1520.4499125480652,True
1520.4500422477722,True
1520.4509489536285,True
1520.451076745987,True
1520.4520807266235,True
1520.4522004127502,True
1520.453202009201,True
1520.4537162780762,True
1520.4544475078583,True
1520.4550106525421,True
1520.45543551445,True
1520.4559247493744,True
1520.4563262462616,True
1520.4568071365356,True
1520.4572031497955,True
1520.4577169418335,True
1520.4585139751434,True
1520.459079027176,True
1520.459504365921,True
1520.459995508194,True
1520.4603974819183,True
1520.460883140564,True
1520.461273908615,True
1520.4617974758148,True
1520.4625055789948,True
1520.463077545166,True
1520.4635095596313,True
1520.4640061855316,True
1520.4644150733948,True
1520.4649012088776,True
1520.4652988910675,True
1520.465839624405,True
1520.4662811756134,True
1520.4670717716217,True
1520.4675335884094,True
1520.4680371284485,True
1520.4684472084045,True
1520.468923330307,True
1520.4697279930115,True
1520.47021150589,True
1520.4705760478973,True
1520.4710149765015,True
1520.4713804721832,True
1520.472044467926,True
1520.472407579422,True
1520.4730761051178,True
1520.4734761714935,True
1520.474389076233,True
1520.4748113155365,True
1520.4752864837646,True
1520.4756734371185,True
1520.4762227535248,True
1520.476588010788,True
1520.4772534370422,True
1520.4776690006256,True
1520.4785628318787,True
1520.479002714157,True
1520.4795246124268,True
1520.479908466339,True
1520.4803910255432,True
1520.4807572364807,True
1520.4813780784607,True
1520.4818606376648,True
1520.482604265213,True
1520.4830241203308,True
1520.4833381175995,True
1520.4836666584015,True
1520.4843139648438,True
1520.4846322536469,True
1520.48539686203,True
1520.4857461452484,True
1520.4866075515747,True
1520.4869983196259,True
1520.4873671531677,True
1520.4879195690155,True
1520.488312959671,True
1520.488557100296,True
1520.4891788959503,True
1520.4895141124725,True
1520.4901947975159,True
1520.4905514717102,True
1520.4911947250366,True
1520.491593837738,True
1520.4922015666962,True
1520.4926388263702,True
1520.493206501007,True
1520.4938220977783,True
1520.4942231178284,True
1520.4948363304138,True
1520.4953119754791,True
1520.495822429657,True
1520.4962916374207,True
1520.4969680309296,True
1520.4972929954529,True
1520.4991793632507,True
1520.4993226528168,True
1520.499470949173,True
1520.4995851516724,True
1520.4999887943268,True
1520.5002689361572,True
1520.5010147094727,True
1520.5012829303741,True
1520.5020596981049,True
1520.5022611618042,True
1520.503089427948,True
1520.5032839775085,True
1520.5041840076447,True
1520.5042989253998,True
1520.5052976608276,True
1520.505464553833,True
1520.5062899589539,True
1520.5064115524292,True
1520.5073335170746,True
1520.507491350174,True
1520.5083606243134,True
1520.5085175037384,True
1520.5094685554504,True
1520.5095987319946,True
1520.5104501247406,True
1520.5105979442596,True
1520.5114195346832,True
1520.5115718841553,True
1520.512419462204,True
1520.5125601291656,True
1520.5134263038635,True
1520.5135688781738,True
1520.514419078827,True
1520.5145707130432,True
1520.5154249668121,True
1520.515604019165,True
1520.5163552761078,True
1520.51664686203,True
1520.517439365387,True
1520.5176904201508,True
1520.518440246582,True
1520.5187311172485,True
1520.5194454193115,True
1520.519774198532,True
1520.5204541683197,True
1520.5208179950714,True
1520.5215249061584,True
1520.5219168663025,True
1520.5225250720978,True
1520.5229575634003,True
1520.5235183238983,True
1520.523993730545,True
1520.5244443416595,True
1520.5250482559204,True
1520.5254611968994,True
1520.5261676311493,True
1520.526474237442,True
1520.5271444320679,True
1520.5274131298065,True
1520.5281767845154,True
1520.5284144878387,True
1520.5292904376984,True
1520.5294642448425,True
1520.5303382873535,True
1520.5304553508759,True
1520.5313062667847,True
1520.5314357280731,True
1520.5323479175568,True
1520.5324597358704,True
1520.533448457718,True
1520.5335829257965,True
1520.5344455242157,True
1520.534568309784,True
1520.5354793071747,True
1520.5356006622314,True
1520.5365509986877,True
1520.53671169281,True
1520.5375800132751,True
1520.537701368332,True
1520.5386152267456,True
1520.5387644767761,True
1520.5396361351013,True
1520.5397849082947,True
1520.5406339168549,True
1520.5407810211182,True
1520.541587114334,True
1520.5417337417603,True
1520.542648077011,True
1520.542796611786,True
1520.5435798168182,True
1520.5438210964203,True
1520.5445816516876,True
1520.544869184494,True
1520.5455923080444,True
1520.5459060668945,True
1520.5466763973236,True
1520.5468909740448,True
1520.5476126670837,True
1520.5479953289032,True
1520.5486340522766,True
1520.548993587494,True
1520.549584388733,True
1520.55002617836,True
1520.550640821457,True
1520.5511319637299,True
1520.5516357421875,True
1520.5521078109741,True
1520.5526473522186,True
1520.5532221794128,True
1520.5535805225372,True
1520.554267168045,True
1520.5545830726624,True
1520.5553088188171,True
1520.5555884838104,True
1520.5563533306122,True
1520.5565929412842,True
1520.557472229004,True
1520.5576014518738,True
1520.5584409236908,True
1520.5586068630219,True
1520.5594837665558,True
1520.5596132278442,True
1520.5605223178864,True
1520.560642004013,True
1520.5615675449371,True
1520.5616750717163,True
1520.5626208782196,True
1520.56272482872,True
1520.5636603832245,True
1520.5637629032135,True
1520.5646991729736,True
1520.5648021697998,True
1520.5656797885895,True
1520.5657846927643,True
1520.5667440891266,True
1520.566879272461,True
1520.5676844120026,True
1520.5678207874298,True
1520.5686683654785,True
1520.5688207149506,True
1520.5696816444397,True
1520.569840669632,True
1520.5707759857178,True
1520.5709114074707,True
1520.5717775821686,True
1520.5719256401062,True
1520.5729713439941,True
1520.5734996795654,True
1520.5739538669586,True
1520.57444357872,True
1520.575159072876,True
1520.5757739543915,True
1520.5762226581573,True
1520.5767691135406,True
1520.5771896839142,True
1520.5777769088745,True
1520.5781972408295,True
1520.5787179470062,True
1520.5791001319885,True
1520.5796275138855,True
1520.580044746399,True
1520.5805616378784,True
1520.5809683799744,True
1520.5817267894745,True
1520.5821166038513,True
1520.5827498435974,True
1520.5831289291382,True
1520.583756685257,True
1520.5841317176819,True
1520.5847914218903,True
1520.5851600170135,True
1520.585872888565,True
1520.5862483978271,True
1520.5868833065033,True
1520.5872564315796,True
1520.5879201889038,True
1520.5882873535156,True
1520.5889806747437,True
1520.5893924236298,True
1520.5900223255157,True
1520.5903956890106,True
1520.591052532196,True
1520.5914189815521,True
1520.5920872688293,True
1520.592456817627,True
1520.5931222438812,True
1520.5935363769531,True
1520.5941684246063,True
1520.594533920288,True
1520.5950751304626,True
1520.5955567359924,True
1520.5960812568665,True
1520.5965580940247,True
1520.5970904827118,True
1520.5976269245148,True
1520.5980188846588,True
1520.6003694534302,True
1520.600676059723,True
1520.601094007492,True
1520.601423740387,True
1520.6018171310425,True
1520.6021275520325,True
1520.6024792194366,True
1520.6027698516846,True
1520.6030554771423,True
1520.6032781600952,True
1520.6035361289978,True
1520.6039657592773,True
1520.6043746471405,True
1520.6050064563751,True
1520.605443239212,True
1520.6060104370117,True
1520.6064667701721,True
1520.6070079803467,True
1520.6075084209442,True
1520.60795211792,True
1520.6085402965546,True
1520.6089582443237,True
1520.609582901001,True
1520.609964132309,True
1520.6106288433075,True
1520.61097073555,True
1520.6116697788239,True
1520.6119782924652,True
1520.6127152442932,True
1520.6129834651947,True
1520.6138215065002,True
1520.6140327453613,True
1520.6148204803467,True
1520.6150071620941,True
1520.6158571243286,True
1520.616046667099,True
1520.6169066429138,True
1520.617074251175,True
1520.6182804107666,True
1520.6185200214386,True
1520.6189777851105,True
1520.6191515922546,True
1520.6200184822083,True
1520.6201899051666,True
1520.6210577487946,True
1520.6212208271027,True
1520.6223695278168,True
1520.6225941181183,True
1520.6233570575714,True
1520.6236188411713,True
1520.624097585678,True
1520.624303817749,True
1520.6258063316345,True
1520.6261069774628,True
1520.6263024806976,True
1520.626511335373,True
1520.6281881332397,True
1520.6284501552582,True
1520.6286413669586,True
1520.6288645267487,True
1520.6291103363037,True
1520.6293663978577,True
1520.63019657135,True
1520.6304488182068,True
1520.631237745285,True
1520.6314840316772,True
1520.6321594715118,True
1520.632477760315,True
1520.633151769638,True
1520.633647441864,True
1520.6346626281738,True
1520.6349234580994,True
1520.6351487636566,True
1520.6356160640717,True
1520.6361753940582,True
1520.6366455554962,True
1520.6371738910675,True
1520.637990474701,True
1520.6382429599762,True
1520.6387598514557,True
1520.63915681839,True
1520.639818429947,True
1520.6401526927948,True
1520.640819311142,True
1520.6411559581757,True
1520.6419808864594,True
1520.6421885490417,True
1520.6432642936707,True
1520.6436650753021,True
1520.644253730774,True
1520.6446447372437,True
1520.6452629566193,True
1520.6456835269928,True
1520.6464788913727,True
1520.646938085556,True
1520.6474676132202,True
1520.6478497982025,True
1520.6483631134033,True
1520.6487362384796,True
1520.6494810581207,True
1520.6498582363129,True
1520.6504499912262,True
1520.650820016861,True
1520.6514782905579,True
1520.651847600937,True
1520.652419090271,True
1520.6528403759003,True
1520.6533665657043,True
1520.653710603714,True
1520.654373407364,True
1520.6546907424927,True
1520.6553902626038,True
1520.6557059288025,True
1520.6563668251038,True
1520.656697511673,True
1520.6574256420135,True
1520.6577713489532,True
1520.658329963684,True
1520.658587694168,True
1520.659336566925,True
1520.6596322059631,True
1520.6603314876556,True
1520.6606721878052,True
